c1_plots_number,c2_plots_number,l1_plots_number,l2_plots_number,Assignments,DistancesToClusterCenter no.0,DistancesToClusterCenter no.1,DistancesToClusterCenter no.2
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
6,6,4,4,3,12.5429710117352,11.0650830458164,22.9200114109248
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
1,1,1,1,1,16.3996541735641,3.44496692700464,26.9076054447294
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
1,1,24,24,2,16.6894394575391,35.7961723108729,6.41062819434678
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
5,3,3,3,3,13.4001022951148,8.27246050375657,24.013217514207
7,5,15,15,0,5.60502119945147,24.510672903473,8.27531082381618
2,1,14,14,0,3.29137722765882,21.7370939516468,8.65692253010893
2,2,8,8,3,6.42590997325114,13.3877970847071,16.9189243156886
2,3,5,5,3,10.5357571222603,9.46317515250691,21.1300915575577
5,3,13,13,0,1.93177524677351,20.9854550187364,9.98556650679061
1,1,0,0,1,17.7913393426141,2.16153306068545,28.3145110934577
15,8,11,11,3,12.8976221456708,24.175087027734,18.1134246857449
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
1,3,7,7,3,7.96060250381622,12.0354396250513,18.3894827801947
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
3,3,0,0,1,17.5323261385761,4.32028298825846,28.1756168453396
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
8,1,12,12,0,5.17572155667361,20.4610907581325,12.404248651788
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
10,2,8,8,3,9.2201208692448,16.6120822916023,18.2656676687335
10,4,14,14,0,7.17169185441978,24.1028066395402,10.9447915255825
12,12,9,9,3,13.4150192515531,22.0995878325368,20.0331456111346
15,9,10,10,3,13.5975114996947,23.519025275204,19.4150021295983
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
6,5,1,1,1,16.4655657113746,8.18193485006837,27.0046292327816
4,3,0,0,1,17.5455763245837,5.07502374465821,28.1919928621313
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
16,1,5,5,3,16.600846172175,18.3579791536043,24.8414201253905
7,4,12,12,0,3.89935828575248,20.3784464879195,11.9333082652652
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
2,2,4,4,3,11.9843528548907,7.90258330917265,22.5614545357614
5,3,11,11,0,2.62639539809707,18.2756170465451,12.770910454864
5,6,5,5,3,11.0126397597164,11.5991643602599,21.417552111797
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
2,2,4,4,3,11.9843528548907,7.90258330917265,22.5614545357614
7,2,5,5,3,11.1519307037368,11.4499563084397,21.4928431737708
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
7,3,4,4,3,12.44625326726,10.5740823035548,22.8645678187553
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
2,5,3,3,3,13.4940543234018,7.80840048674286,24.0452298163914
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
2,6,7,7,3,8.28961224044916,13.1018584573768,18.5622652795313
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
7,1,10,10,0,5.43042374800716,17.469232100779,14.7080564003856
6,6,9,9,3,6.27778853128102,16.6857400971431,16.0270204534525
3,7,4,4,3,12.5256664087915,10.3473807861253,22.8847446667324
2,7,5,5,3,11.2625233256311,11.1880668651285,21.5196689994561
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
5,7,2,2,3,15.3293213689392,9.4265151059156,25.7476660630106
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
5,6,3,3,3,13.7275063890127,9.5994515439625,24.2094228317437
2,2,8,8,3,6.42590997325114,13.3877970847071,16.9189243156886
5,5,6,6,3,9.41990299872856,12.3219680554347,19.8963661158359
6,2,7,7,3,8.16912311729082,13.281627252201,18.5373842649014
7,2,9,9,3,6.16710337636326,16.2445002166289,15.9741377521003
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
3,2,8,8,3,6.30532375986538,13.5766023618393,16.8870683341744
3,3,7,7,3,7.63549406970851,12.3706850573714,18.2761930053617
1,1,1,1,1,16.3996541735641,3.44496692700464,26.9076054447294
1,2,17,17,2,6.96990982208454,25.9403592394662,4.70065461889657
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
2,7,6,6,3,9.96299819676966,12.3437600484741,20.1346429358419
4,2,2,2,1,14.7553545534634,6.34363624961214,25.3820802929941
3,7,4,4,3,12.5256664087915,10.3473807861253,22.8847446667324
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
7,3,4,4,3,12.44625326726,10.5740823035548,22.8645678187553
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
7,3,4,4,3,12.44625326726,10.5740823035548,22.8645678187553
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
8,4,4,4,3,12.8193046810447,11.5242147899738,23.0838771573448
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
12,8,14,14,0,10.3055807716337,25.8601718079181,13.2759180473518
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
12,8,7,7,3,12.6208829002377,18.3950939721711,20.9784688155774
9,2,6,6,3,10.7569529744341,13.8014170736674,20.593594971402
3,6,10,10,0,4.52030574792802,17.1562359454078,14.3667618534535
1,1,11,11,0,3.62183256059755,17.4305340332805,12.9265677519655
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
6,3,13,13,0,2.86296076404152,21.2480668121506,10.2291062847453
4,9,5,5,3,12.0704240143309,12.929248242059,21.9829479369806
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
4,6,24,24,2,16.6953458336584,36.4165547533644,6.60565026205712
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
6,7,8,8,3,7.87110480271445,15.8468810712576,17.5986231978964
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
2,3,13,13,0,1.52885231689125,20.4723291203708,9.84592848299781
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
3,5,7,7,3,7.8880857277997,12.9168272766362,18.3936652975127
5,4,12,12,0,2.0677082908084,19.7762240946187,11.4261845034855
6,6,8,8,3,7.41577557879368,15.4666851857045,17.3941855890896
2,3,7,7,3,7.73537206320158,12.163175073905,18.3056317521727
4,4,8,8,3,6.33585220863623,14.1854055531554,16.9234702751488
5,6,10,10,3,4.83350199333153,17.6215343723219,14.5
4,3,10,10,0,3.46644813120006,16.6646807820024,14.0664631167676
2,7,13,13,0,4.26375924836176,21.3245730513964,10.6563451665049
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
7,2,3,3,3,13.8394998321488,9.41861749694402,24.2760565800322
4,4,12,12,0,1.34559609225184,19.5450254164677,11.2975490875063
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
4,3,11,11,0,2.10550802770996,18.0251812063502,12.6559502576091
4,4,7,7,3,7.72826771024593,12.8852690601233,18.332925403387
2,3,13,13,0,1.52885231689125,20.4723291203708,9.84592848299781
9,2,8,8,3,8.51738458161243,16.0271724628131,17.9084208812932
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
1,1,0,0,1,17.7913393426141,2.16153306068545,28.3145110934577
4,4,12,12,0,1.34559609225184,19.5450254164677,11.2975490875063
7,6,8,8,3,7.83954821194609,15.8842491652549,17.59206551917
4,3,7,7,3,7.66586971066873,12.6540455862495,18.3014291161184
4,4,8,8,3,6.33585220863623,14.1854055531554,16.9234702751488
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
3,5,7,7,3,7.8880857277997,12.9168272766362,18.3936652975127
1,1,10,10,0,4.54980985191183,16.0196112540109,14.3104319130647
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
6,4,11,11,0,3.51045650874947,18.7348469007641,13.0066551012579
6,6,9,9,3,6.27778853128102,16.6857400971431,16.0270204534525
6,6,8,8,3,7.41577557879368,15.4666851857045,17.3941855890896
6,4,10,10,0,4.46165927558019,17.4298283536973,14.3828156011048
6,7,7,7,3,9.02980561290572,14.6944910674328,18.9579494184853
1,2,9,9,0,5.40781209551375,14.6743879540785,15.6087992934952
3,1,4,4,3,12.0469472773246,8.10163902032994,22.6006296712826
2,2,12,12,0,1.72044314585845,18.9740717455208,11.2907382057494
11,2,4,4,3,14.2059076423182,13.4264668155958,23.9024459643134
7,1,6,6,3,9.99109085381157,12.5056700087604,20.176623945699
10,2,4,4,3,13.6873307554717,12.6166156412917,23.5882141365947
7,7,11,11,0,5.80256699858441,19.8444293559666,13.8404368539325
9,7,6,6,3,11.4243097907749,15.1659341455042,20.9729679496104
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
6,6,9,9,3,6.27778853128102,16.6857400971431,16.0270204534525
5,6,2,2,3,15.1005804607616,8.77233708820884,25.6083670220977
6,6,11,11,0,4.49938125305968,19.2042981257022,13.3221908570163
7,2,5,5,3,11.1519307037368,11.4499563084397,21.4928431737708
7,7,0,0,1,18.3598439067467,9.72882752190797,28.7432266268608
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
2,2,16,16,0,5.35047009634987,24.5926348004245,5.71940018372017
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
1,1,0,0,1,17.7913393426141,2.16153306068545,28.3145110934577
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
12,9,12,12,0,10.5986676334361,23.8801723418508,15.5816706915036
7,5,9,9,3,6.39647201163236,16.7809312747156,16.0821209852623
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
4,7,8,8,3,7.41786447372326,15.1967627429714,17.3742736428141
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
8,6,14,14,0,6.0352890030657,23.7186387507468,10.2102889283311
4,11,9,9,3,9.34258359770482,18.3782024701396,17.4581918175526
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
7,5,11,11,0,4.66354554094817,19.2870629790585,13.3884278389959
10,9,12,12,0,9.02231556415858,22.9364467443429,14.5238530594435
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
10,8,6,6,3,12.3264028129975,16.2173323474876,21.4928431737708
7,8,11,11,0,6.52919192192592,20.1917474607038,14.1672699720708
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
2,4,12,12,0,1.69736601200056,19.2308600096291,11.3043558657033
3,4,6,6,3,9.10189165285903,11.3023699234206,19.7196699925578
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
2,5,5,5,3,10.7202287708715,10.1667232711826,21.231779518883
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
1,3,5,5,3,10.7022142291614,9.29842261121826,21.2027755802794
3,9,12,12,0,6.01237532199193,20.8433069085645,12.7467944688368
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
6,1,1,1,1,16.4703552079021,6.87916431546749,26.9932327701707
7,7,13,13,0,5.52300521364613,22.3649842471527,11.3213549066831
4,4,8,8,3,6.33585220863623,14.1854055531554,16.9234702751488
5,4,9,9,3,5.19852992205736,15.7959590900148,15.6087992934952
1,1,11,11,0,3.62183256059755,17.4305340332805,12.9265677519655
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
5,2,15,15,0,4.19583067349798,23.640540966779,7.29198717244325
1,2,6,6,3,9.38049718485288,10.4762085679717,19.8169507861714
1,4,0,0,1,17.70348682449,4.04822088467364,28.2696493951212
2,3,9,9,3,4.96686860839513,14.9108675733474,15.4826205295337
1,1,9,9,0,5.68188949911059,14.6093248568821,15.6997060237053
4,1,7,7,3,7.92744799165437,12.4223303608099,18.4020274802701
7,2,13,13,0,3.96241967597501,21.4631329286042,10.602068013074
4,5,2,2,3,14.8526825233443,7.61298811414183,25.4501775722988
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
6,4,12,12,0,2.95638399202001,20.0546767700402,11.6396206652437
1,2,3,3,1,13.5182477862214,6.33752554965149,24.0372307377215
7,7,11,11,0,5.80256699858441,19.8444293559666,13.8404368539325
6,6,11,11,0,4.49938125305968,19.2042981257022,13.3221908570163
6,2,10,10,0,4.47048954039794,17.1460881350111,14.372115095131
6,6,4,4,3,12.5429710117352,11.0650830458164,22.9200114109248
1,1,0,0,1,17.7913393426141,2.16153306068545,28.3145110934577
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
1,3,2,2,1,14.875707888417,5.37344835181808,25.4290112938867
4,4,12,12,0,1.34559609225184,19.5450254164677,11.2975490875063
4,4,12,12,0,1.34559609225184,19.5450254164677,11.2975490875063
4,4,12,12,0,1.34559609225184,19.5450254164677,11.2975490875063
4,4,12,12,0,1.34559609225184,19.5450254164677,11.2975490875063
1,1,29,29,2,23.6774554470939,42.8642486448591,13.1390492572566
2,2,16,16,0,5.35047009634987,24.5926348004245,5.71940018372017
2,2,16,16,0,5.35047009634987,24.5926348004245,5.71940018372017
2,2,16,16,0,5.35047009634987,24.5926348004245,5.71940018372017
3,4,4,4,3,11.9168212558334,8.79502256815776,22.544400635191
4,3,4,4,3,11.8960016053965,8.86217545706035,22.5392819488384
4,4,10,10,0,3.60233619011081,16.8409285557219,14.1074175797426
4,4,10,10,0,3.60233619011081,16.8409285557219,14.1074175797426
4,4,10,10,0,3.60233619011081,16.8409285557219,14.1074175797426
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
1,1,1,1,1,16.3996541735641,3.44496692700464,26.9076054447294
1,1,0,0,1,17.7913393426141,2.16153306068545,28.3145110934577
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
1,2,1,1,1,16.3067231653934,3.71121087800819,26.8546658315287
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
2,2,1,1,1,16.1979631165518,4.10659312462964,26.7973161687165
2,2,11,11,0,2.55793338648227,17.5732702320442,12.6953958946965
2,2,13,13,0,1.8376142213702,20.3767261982854,9.88880485895345
2,2,15,15,0,4.02624252169233,23.1862483914783,7.09956661732574
2,1,0,0,1,17.6917083498582,2.7862602323985,28.2601241218898
2,2,1,1,1,16.1979631165518,4.10659312462964,26.7973161687165
2,2,1,1,1,16.1979631165518,4.10659312462964,26.7973161687165
2,2,11,11,0,2.55793338648227,17.5732702320442,12.6953958946965
1,1,2,2,1,15.012180335346,4.802433662621,25.5015082510216
2,2,15,15,0,4.02624252169233,23.1862483914783,7.09956661732574
2,2,6,6,3,9.19013145539426,10.6227099588501,19.7391645057387
2,2,15,15,0,4.02624252169233,23.1862483914783,7.09956661732574
6,6,0,0,1,17.9905118372832,8.3458837152176,28.497300816852
4,2,12,12,0,1.37459160586701,19.292419247585,11.2839232130019
2,2,15,15,0,4.02624252169233,23.1862483914783,7.09956661732574
4,4,10,10,0,3.60233619011081,16.8409285557219,14.1074175797426
2,2,14,14,0,2.79172481362915,21.7808756140705,8.49094540355511
2,2,17,17,2,6.71151485585668,25.9998703531915,4.36110430616267
4,2,11,11,0,2.33935903068969,17.9165250109743,12.6893353162895
2,6,14,14,0,3.95423582455062,22.4059746212293,8.98396006566917
6,6,11,11,0,4.49938125305968,19.2042981257022,13.3221908570163
4,2,11,11,0,2.33935903068969,17.9165250109743,12.6893353162895
5,2,11,11,0,2.81733729021993,18.1684586407069,12.8039957705518
2,6,15,15,0,4.90437379943762,23.7744247182322,7.68239746233106
2,3,21,21,2,12.2340753910735,31.6967006998921,1.84495153157097
2,4,15,15,0,4.01643568404211,23.3968521937698,7.12120344194283
1,1,1,1,1,16.3996541735641,3.44496692700464,26.9076054447294
2,2,15,15,0,4.02624252169233,23.1862483914783,7.09956661732574
2,4,4,4,3,11.9810617272047,8.50067062437989,22.5682724876523
1,2,3,3,1,13.5182477862214,6.33752554965149,24.0372307377215
4,2,7,7,3,7.73336893214507,12.4987831666123,18.3245316867434
2,2,12,12,0,1.72044314585845,18.9740717455208,11.2907382057494
2,2,15,15,0,4.02624252169233,23.1862483914783,7.09956661732574
6,6,24,24,2,16.901601994197,36.6926082736728,7.17501005091764
1,2,10,10,0,4.2025388836792,16.0789686790703,14.2106406503123
2,2,23,23,2,15.0846226373446,34.455285372742,4.56786433854865
2,2,22,22,2,13.6795079846696,33.0449862787287,3.24926027084507
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
6,7,16,16,0,7.02064826657198,26.0132315434345,7.49487004043945
7,7,16,16,0,7.4668795902515,26.2636485706489,7.9433087467474
2,2,19,19,2,9.48041320182229,28.8163912087237,1.90646672790669
4,4,8,8,3,6.33585220863623,14.1854055531554,16.9234702751488
2,2,20,20,2,10.8763567377011,30.2254855089199,1.3936669947687
6,6,7,7,3,8.63578751629416,14.2836542480547,18.7683243791235
6,6,8,8,3,7.41577557879368,15.4666851857045,17.3941855890896
4,4,8,8,3,6.33585220863623,14.1854055531554,16.9234702751488
4,4,8,8,3,6.33585220863623,14.1854055531554,16.9234702751488
2,6,11,11,0,3.79279273501828,18.3423276292845,13.0302901555745
6,6,8,8,3,7.41577557879368,15.4666851857045,17.3941855890896
5,6,8,8,3,7.10837103017551,15.1038845905112,17.2520901743706
6,6,8,8,3,7.41577557879368,15.4666851857045,17.3941855890896
6,6,8,8,3,7.41577557879368,15.4666851857045,17.3941855890896
5,6,8,8,3,7.10837103017551,15.1038845905112,17.2520901743706
6,6,8,8,3,7.41577557879368,15.4666851857045,17.3941855890896
6,6,8,8,3,7.41577557879368,15.4666851857045,17.3941855890896
6,6,8,8,3,7.41577557879368,15.4666851857045,17.3941855890896
6,6,8,8,3,7.41577557879368,15.4666851857045,17.3941855890896
1,2,10,10,0,4.2025388836792,16.0789686790703,14.2106406503123
2,2,23,23,2,15.0846226373446,34.455285372742,4.56786433854865
2,2,7,7,3,7.80227002710607,12.0015640158095,18.3287290255573
2,2,25,25,2,17.8991520170088,37.2767733854276,7.31305471268806
2,2,26,26,2,19.3079399298952,38.68789740971,8.70565687001627
6,6,8,8,3,7.41577557879368,15.4666851857045,17.3941855890896
6,6,8,8,3,7.41577557879368,15.4666851857045,17.3941855890896
5,6,7,7,3,8.3732930973535,13.8899876806195,18.6367090194842
2,2,28,28,2,22.1275924391548,41.5107763104436,11.5066870190271
2,2,19,19,2,9.48041320182229,28.8163912087237,1.90646672790669
2,2,16,16,0,5.35047009634987,24.5926348004245,5.71940018372017
2,1,27,27,2,20.7906922050376,40.0754749053217,10.2441352828
2,2,9,9,3,5.07042605633681,14.7793329598129,15.5099223823877
2,2,7,7,3,7.80227002710607,12.0015640158095,18.3287290255573
2,2,32,32,2,27.77225148934,47.158528790862,17.1357700551978
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
2,2,19,19,2,9.48041320182229,28.8163912087237,1.90646672790669
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
1,1,-1,-1,1,19.1863194541214,1.21517620809357,29.7221103919935
4,4,8,8,3,6.33585220863623,14.1854055531554,16.9234702751488
6,6,4,4,3,12.5429710117352,11.0650830458164,22.9200114109248
6,6,4,4,3,12.5429710117352,11.0650830458164,22.9200114109248
6,6,4,4,3,12.5429710117352,11.0650830458164,22.9200114109248
6,6,4,4,3,12.5429710117352,11.0650830458164,22.9200114109248
6,6,4,4,3,12.5429710117352,11.0650830458164,22.9200114109248
6,6,4,4,3,12.5429710117352,11.0650830458164,22.9200114109248
4,4,4,4,3,11.9363066974621,9.18931133897494,22.5648637692116
2,2,9,9,3,5.07042605633681,14.7793329598129,15.5099223823877
2,2,9,9,3,5.07042605633681,14.7793329598129,15.5099223823877
2,2,4,4,3,11.9843528548907,7.90258330917265,22.5614545357614
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
4,2,11,11,0,2.33935903068969,17.9165250109743,12.6893353162895
2,4,10,10,0,3.74796592324334,16.4752794452329,14.1128691952798
-1,0,-2,-2,1,21.0192248178204,1.48113145523562,31.4021679800321
6,6,6,6,3,9.90756905694487,13.1463761821367,20.1480100181707
6,6,8,8,3,7.41577557879368,15.4666851857045,17.3941855890896
6,6,8,8,3,7.41577557879368,15.4666851857045,17.3941855890896
6,6,7,7,3,8.63578751629416,14.2836542480547,18.7683243791235
6,6,10,10,3,5.27518058950916,17.9334741348443,14.6687789854192
6,6,9,9,3,6.27778853128102,16.6857400971431,16.0270204534525
2,2,12,12,0,1.72044314585845,18.9740717455208,11.2907382057494
2,2,12,12,0,1.72044314585845,18.9740717455208,11.2907382057494
2,2,12,12,0,1.72044314585845,18.9740717455208,11.2907382057494
2,2,10,10,0,3.7584733338458,16.1748030804932,14.1019638566898
2,2,10,10,0,3.7584733338458,16.1748030804932,14.1019638566898
6,6,9,9,3,6.27778853128102,16.6857400971431,16.0270204534525
6,6,8,8,3,7.41577557879368,15.4666851857045,17.3941855890896
6,6,9,9,3,6.27778853128102,16.6857400971431,16.0270204534525
6,6,8,8,3,7.41577557879368,15.4666851857045,17.3941855890896
1,1,0,0,1,17.7913393426141,2.16153306068545,28.3145110934577
2,2,19,19,2,9.48041320182229,28.8163912087237,1.90646672790669
2,2,19,19,2,9.48041320182229,28.8163912087237,1.90646672790669
2,2,19,19,2,9.48041320182229,28.8163912087237,1.90646672790669
2,2,19,19,2,9.48041320182229,28.8163912087237,1.90646672790669
2,2,19,19,2,9.48041320182229,28.8163912087237,1.90646672790669
2,2,19,19,2,9.48041320182229,28.8163912087237,1.90646672790669
2,2,19,19,2,9.48041320182229,28.8163912087237,1.90646672790669
4,4,10,10,0,3.60233619011081,16.8409285557219,14.1074175797426
4,4,10,10,0,3.60233619011081,16.8409285557219,14.1074175797426
2,5,6,6,3,9.34559823169561,11.4261907050655,19.8266526132414
5,2,5,5,3,10.6506328899347,10.3401865381994,21.2154696824311
1,2,1,1,1,16.3067231653934,3.71121087800819,26.8546658315287
2,2,12,12,0,1.72044314585845,18.9740717455208,11.2907382057494
4,6,9,9,3,5.69921497916114,16.069594916145,15.7803431765355
